"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Kiroletako Udal Patronatua";;;;"PºAnoeta, 18";20014;"Donostia-San Sebastián";"Gipuzkoa";"efactura@donostia.eus";;;;;;;;;"Q2000542G";"https://www.ef4ktur.com/update/Donostiako_Kiroletako_Udal_Patronatua_DIR3.xml";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
0;0;"Udal Informatika Zentroa";;;;"Txomin Agirre,6";20018;"Donostia-San Sebastián";"Gipuzkoa";"efactura@donostia.eus";;;;;;;;;"Q2000553D";"https://www.ef4ktur.com/update/Donostiako_Udal_Informatika_Zentroa_DIR3.xml";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"GIPUZKOAKO FORU ALDUNDIA - DIPUTACIÓN FORAL DE GIPUZKOA";;;;"Paseo de Errotaburu, 2";20018;"Donostia-San Sebastián";"Gipuzkoa";"fakturak-kontabilitatea@gipuzkoa.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000000F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=0&corpc=100";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
0;0;"GIPUZKOAKO BATZAR NAGUSIAK - JUNTAS GENERALES DE GIPUZKOA";;;;"MIRAMON PASEALEKUA 164";20014;"Donostia-San Sebastián";"Gipuzkoa";"ilamarca@bngipuzkoa.org";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"S2033001E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=199";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
0;0;"ULIAZPI FUNDAZIOA FORU ORGANISMO AUTON.- ORGANISMO AUTON. FORAL FUNDACION";;;;"Oihenart, 2";20018;"Donostia-San Sebastián";"Gipuzkoa";"uliazpi@gipuzkoa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q7050001B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=0&corpc=797";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
0;0;"KABIA FORU ORGANISMO AUTONOMOA  - ORGANISMO AUTONOMO FORAL KABIA ";;;;"Txara 1, Zarategi Pasealekua 100";20015;"Donostia-San Sebastián";"Gipuzkoa";"hgarcia@gipuzkoa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000587B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=0&corpc=798";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;;
"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Eusko Jaurlaritza - Gobierno Vasco";;;;"Calle Donostia-San Sebastián, 1";1010;"Vitoria-Gasteiz";"Araba";"efaktura@euskadi.eus ";;;;;;;;;"S4833001C";"https://www.ef4ktur.com/update/FicheroS4833001C.xml";;0;;
0;0;"HAURRESKOLAK";;;;"Avenida Otaola 29 -edificio Jaizkibel 1";20600;"Eibar";"Gipuzkoa";"haurreskolak@haurreskolak.net";;;;;;;;;"P0100385D";"https://www.ef4ktur.com/update/FicheroP0100385D.xml";;0;;
0;0;"KONTSUMOBIDE-INSTITUTO VASCO DE CONSUMO ";;;;"Avenida Santiago  11";1002;"Vitoria-Gasteiz";"Alava/Araba";"kontsumobide@kontsumobide.eus";;;;;;;;;"Q0100569C";"https://www.ef4ktur.com/update/FicheroQ0100569C.xml";;0;;
0;0;"LANBIDE-SERVICIO VASCO DE EMPLEO";;;;"C/ Jose Atxotegi  1";1009;"Vitoria-Gasteiz";"Alava/Araba";"lanbide@lanbide.eus";;;;;;;;;"Q0100571I";"https://www.ef4ktur.com/update/FicheroQ0100571I.xml";;0;;
0;0;"HABE-INSTITUTO DE ALFABET. Y REEUSKALDUN. ADULTOS";;;;"C/ Vitoria-Gasteiz 3, 6º";20018;"Donostia - San Sebastián";"Gipuzkoa";"habe@habe.eus";;;;;;;;;"Q2040002D";"https://www.ef4ktur.com/update/FicheroQ2040002D.xml";;0;;
0;0;"IVAP-INSTITUTO VASCO DE ADMON. PUBLICA";;;;"C/ Donostia-San Sebastián, 1";1010;"Vitoria-Gasteiz";"Alava/Araba";"ivap@ivap.eus";;;;;;;;;"Q2040001F";"https://www.ef4ktur.com/update/FicheroQ2040001F.xml";;0;;
0;0;"AUTORIDAD VASCA DE LA COMPETENCIA";;;;"C/ Ercilla, nº 4-2";48009;"Bilbao";"Bizkaia";"avc@avc.eus";;;;;;;;;"Q4800743I";"https://www.ef4ktur.com/update/FicheroQ4800743I.xml";;0;;
0;0;"EUSTAT-INSTITUTO VASCO DE ESTADISTICA";;;;"C/ Donostia-San Sebastián, 1";1010;"Vitoria-Gasteiz";"Alava/Araba";"eustat@eustat.eus";;;;;;;;;"Q5150002C";"https://www.ef4ktur.com/update/FicheroQ5150002C.xml";;0;;
0;0;"EMAKUNDE-INSTITUTO VASCO DE LA MUJER";;;;"C/Manuel Iradier 36";1005;"Vitoria-Gasteiz";"Alava/Araba";"emakunde@emakunde.eus";;;;;;;;;"Q5150004I";"https://www.ef4ktur.com/update/FicheroQ5150004I.xml";;0;;
0;0;"ACADEMIA VASCA DE POLICIA Y EMERGENCIAS";;;;"Carretera Nacional - 104 KM.356";1192;"Arkaute";"Alava/Araba";"avpe@avpe.eus";;;;;;;;;"Q5150008J";"https://www.ef4ktur.com/update/FicheroQ5150008J.xml";;0;;
0;0;"OSALAN-INSTITUTO VASCO DE SEGURID. Y SALUD LABORAL ";;;;"Camino de la Dinamita S/N";48903;"Barakaldo";"Bizkaia";"osalan@osalan.eus";;;;;;;;;"Q5150010F";"https://www.ef4ktur.com/update/FicheroQ5150010F.xml";;0;;
0;0;"TRIBUNAL VASCO DE CUENTAS PÚBLICAS";;;;"C/ Beato Tomás de Zumárraga  69";1008;"Vitoria-Gasteiz";"Alava/Araba";"presidencia@tvcp.org";;;;;;;;;"S5100021D";"https://www.ef4ktur.com/update/FicheroS5100021D.xml";;0;;
0;0;"AGENCIA VASCA DEL AGUA";;;;"C/ Orio 1-3";1010;"Vitoria-Gasteiz";"Alava/Araba";"ura@ura.eus";;;;;;;;;"Q0100554E";"https://www.ef4ktur.com/update/FicheroQ0100554E.xml";;0;;
0;0;"INSTITUTO VASCO DE LA MEMORIA, CONVIVENCIA Y LOS DERECHOS HUMANOS";;;;"C/ Maria Diaz de Haro, nº3";48013;"Bilbao";"Bizkaia";"gogora@euskadi.eus";;;;;;;;;"Q4800763G";"https://www.ef4ktur.com/update/FicheroQ4800763G.xml";;0;;
0;0;"AGENCIA VASCA DE PROTECCIÓN DE DATOS";;;;"C/ Beato Tomás de Zumárraga 71, 3ª Planta";1008;"Vitoria-Gasteiz";"Alava/Araba";"avpd@avpd.eus";;;;;;;;;"Q0100547I";"https://www.ef4ktur.com/update/FicheroQ0100547I.xml";;0;;
0;0;"OSAKIDETZA";;;;"CALLE ALAVA Nº 45";1006;"VITORIA-GASTEIZ";"Araba";"fakturaelektronikoa.facturaelectronica@osakidetza.eus";;;;;;;;;"S5100023J";"https://www.ef4ktur.com/update/Osakidetza_DIR3.xml";;0;0;
0;0;"OSATEK, S.A.";;;;"ALAMEDA URQUIJO Nº 36";48011;"BILBAO";"BIZKAIA";"fakturaelektronikoa.facturaelectronica@osakidetza.eus";;;;;;;;;"A01126309";"https://www.ef4ktur.com/update/Osatek_DIR3.xml";;0;0;
0;0;"CONSORCIO DE AGUAS BILBAO BIZKAIA / BILBAO BIZKAIA UR PARTZUERGOA";;;;"San Vicente 8-4";48001;"Bilbao";"Bizkaia";"intervencion@consorciodeaguas.com";;;;;;;;;"P4800005C";"https://oficinavirtual.consorciodeaguas.com/ef4ktur/ef4kturcabb.xml";"http://portaldigital.consorciodeaguas.com:8080/sspp/services/sspp";1;0;
0;0;"ARARTEKO";;;;"Prado 9";1005;"Vitoria-Gasteiz";"Araba";"fakturak@ararteko.eus";"arartekoa@ararteko.eus";;;;;;;;"S5100022B";"https://efakturak.ararteko.eus/efakturak/Ararteko_OficinaOrganoUnidad.xml";"https://efakturak.ararteko.eus/efakturakws/serviceLeyFACe2.asmx";3;0;
0;0;"AYUNTAMIENTO DE VITORIA-GASTEIZ";;;;"Plaza de España, 1";1001;"Vitoria-Gasteiz";"Araba";"registrodefacturas@vitoria-gasteiz.org";;;;;;;;;"P0106800F";"https://sedeelectronica.vitoria-gasteiz.org/http/lke-01s/ef4ktur/Ayto_Vitoria-Gasteiz.xml";;0;;
0;0;"CENTRO DE ESTUDIOS AMBIENTALES CEA";;;;"Casa de la Dehesa de Olárizu, s/n";1006;"Vitoria-Gasteiz";"Araba";"ceaadmin@vitoria-gasteiz.org";;;;;;;;;"Q5150009H";"https://sedeelectronica.vitoria-gasteiz.org/http/lke-01s/ef4ktur/CEA.xml";;0;;
0;0;"CONSERVATORIO MUNICIPAL DE DANZA JOSÉ URUÑUELA";;;;"Plaza de las Vascongadas, 8";1002;"Vitoria-Gasteiz";"Araba";"fjdiazdeotazu@vitoria-gasteiz.org";;;;;;;;;"Q5150011D";"https://sedeelectronica.vitoria-gasteiz.org/http/lke-01s/ef4ktur/ConservatorioMunicipalDanza.xml";;0;;
0;0;"ESCUELA MUNICIPAL DE MÚSICA LUIS ARAMBURU ";;;;"Correría, 108";1001;"Vitoria-Gasteiz";"Araba";"emmla.administracion@vitoria-gasteiz.org";;;;;;;;;"G01169507";"https://sedeelectronica.vitoria-gasteiz.org/http/lke-01s/ef4ktur/EscuelaMunicipalMusica.xml";;0;;
